,event_starttime,event_peaktime,event_endtime,fl_goescls,lat_stony,lon_stony,ar_noaanum,ssw_id,noaa_ar_ssw,location_ssw,lat_ssw,lon_ssw,AR_valid,dist_noaa_ssw,obs_channelid,obs_observatory,search_frm_name,hgc_coord,hgs_coord,lat_aia,lon_aia
3852,2012-05-12 13:19:00,2012-05-12 13:25:00,2012-05-12 13:37:00,C2.5,17.0,8.0,11476.0,gev_20120512_1319,,N07W15,15.0,7.0,,2.2,,,,,,,
3853,2012-05-13 01:55:00,2012-05-13 02:02:00,2012-05-13 02:09:00,C1.1,24.0,7.0,11476.0,gev_20120513_0155,,N07W22,22.0,7.0,,2.0,131,SDO,Flare Detective - Trigger Module,POINT(-175.296139 8.9625128),POINT(21.521591 8.9625128),21.521591,8.9625128
3854,2012-05-13 02:51:00,2012-05-13 02:57:00,2012-05-13 03:02:00,B8.7,,,,gev_20120513_0251,,N08W22,22.0,8.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-170.680472 9.0735668),POINT(26.653388 9.0735668),26.653388,9.0735668
3855,2012-05-13 04:01:00,2012-05-13 04:08:00,2012-05-13 04:15:00,C4.4,24.0,7.0,11476.0,gev_20120513_0401,,N08W24,24.0,8.0,,1.0,131,SDO,Flare Detective - Trigger Module,POINT(-171.326289 9.0786037),POINT(26.654111 9.0786037),26.654111,9.0786037
3856,2012-05-13 07:21:00,2012-05-13 08:14:00,2012-05-13 08:20:00,C7.0,27.0,8.0,11476.0,gev_20120513_0721,,N08W24,24.0,8.0,,3.0,,,,,,,
3857,2012-05-13 22:26:00,2012-05-13 22:32:00,2012-05-13 22:43:00,B9.9,,,11476.0,gev_20120513_2226,11476.0,N14W33,33.0,14.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-175.439073 14.067387),POINT(32.682237 14.067387),32.682237,14.067387
3858,2012-05-14 00:38:00,2012-05-14 00:45:00,2012-05-14 00:52:00,C1.0,68.0,-23.0,11476.0,gev_20120514_0038,11476.0,N08W35,35.0,8.0,,45.3,131,SDO,Flare Detective - Trigger Module,POINT(-171.550153 9.4589611),POINT(37.792637 9.4589611),37.792637,9.4589611
3859,2012-05-14 04:24:00,2012-05-14 04:29:00,2012-05-14 04:35:00,B8.0,,,11476.0,gev_20120514_0424,11476.0,N09W37,37.0,9.0,,,,,,,,,
3860,2012-05-14 07:14:00,2012-05-14 07:38:00,2012-05-14 07:43:00,C4.1,38.0,11.0,11476.0,gev_20120514_0714,11476.0,N08W39,39.0,8.0,,3.2,,,,,,,
3861,2012-05-14 09:35:00,2012-05-14 09:39:00,2012-05-14 09:46:00,C2.5,,,11476.0,gev_20120514_0935,11476.0,N07W45,45.0,7.0,,,,,,,,,
3862,2012-05-14 10:25:00,2012-05-14 10:28:00,2012-05-14 10:31:00,B8.2,,,,gev_20120514_1025,11476.0,N10W39,39.0,10.0,,,,,,,,,
3863,2012-05-14 13:33:00,2012-05-14 13:38:00,2012-05-14 13:42:00,C1.0,,,11483.0,gev_20120514_1333,11483.0,S26E46,-46.0,-26.0,,,,,,,,,
3864,2012-05-14 15:42:00,2012-05-14 15:48:00,2012-05-14 15:52:00,B7.0,,,11476.0,gev_20120514_1542,11476.0,N10W42,42.0,10.0,,,,,,,,,
3865,2012-05-14 16:09:00,2012-05-14 16:15:00,2012-05-14 16:20:00,C3.2,,,11476.0,gev_20120514_1609,11476.0,N09W43,43.0,9.0,,,304,SDO,Flare Detective - Trigger Module,POINT(-173.836734 9.7146198),POINT(44.056306 9.7146198),44.056306,9.7146198
3866,2012-05-14 18:35:00,2012-05-14 18:45:00,2012-05-14 18:56:00,B9.2,44.0,9.0,11476.0,gev_20120514_1835,11476.0,N06W50,50.0,6.0,,6.7,131,SDO,Flare Detective - Trigger Module,POINT(-168.917791 5.2537127),POINT(50.310969 5.2537127),50.310969,5.2537127
3867,2012-05-14 19:22:00,2012-05-14 19:26:00,2012-05-14 19:31:00,C1.7,-44.0,-28.0,11483.0,gev_20120514_1922,11483.0,S26E43,-43.0,-26.0,,2.2,131,SDO,Flare Detective - Trigger Module,POINT(96.957536 -28.278979),POINT(-43.382034 -28.278979),-43.382034,-28.278979
3868,2012-05-14 20:20:00,2012-05-14 20:23:00,2012-05-14 20:28:00,B8.1,,,11484.0,gev_20120514_2020,11484.0,N09E68,-68.0,9.0,,,,,,,,,
3869,2012-05-14 22:04:00,2012-05-14 22:09:00,2012-05-14 22:19:00,B9.6,44.0,9.0,11476.0,gev_20120514_2204,11476.0,N08W46,46.0,8.0,,2.2,131,SDO,Flare Detective - Trigger Module,POINT(-170.059022 9.9811825),POINT(51.092968 9.9811825),51.092968,9.9811825
3870,2012-05-14 23:51:00,2012-05-15 00:03:00,2012-05-15 00:13:00,C1.5,46.0,7.0,11476.0,gev_20120514_2351,11476.0,N08W48,48.0,8.0,,2.2,131,SDO,Flare Detective - Trigger Module,POINT(-178.654004 5.0367576),POINT(43.475226 5.0367576),43.475226,5.0367576
3871,2012-05-15 09:37:00,2012-05-15 09:45:00,2012-05-15 10:04:00,C1.7,,,11476.0,gev_20120515_0937,11476.0,N07W52,52.0,7.0,,,,,,,,,
3872,2012-05-15 11:46:00,2012-05-15 11:50:00,2012-05-15 11:55:00,B8.2,,,,gev_20120515_1146,11476.0,N08W55,55.0,8.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-169.186747 10.342069),POINT(59.500303 10.342069),59.500303,10.342069
3873,2012-05-15 19:41:00,2012-05-15 19:45:00,2012-05-15 19:47:00,B9.0,-26.0,14.0,11482.0,gev_20120515_1941,11482.0,N14E25,-25.0,14.0,,1.0,131,SDO,Flare Detective - Trigger Module,POINT(99.748999 14.127258),POINT(-27.201171 14.127258),-27.201171,14.127258
3874,2012-05-15 19:54:00,2012-05-15 19:57:00,2012-05-15 20:00:00,C1.0,58.0,12.0,11476.0,gev_20120515_1954,11476.0,N11W58,58.0,11.0,,1.0,193,SDO,Flare Detective - Trigger Module,POINT(-173.674968 10.362921),POINT(59.514022 10.362921),59.514022,10.362921
3875,2012-05-15 22:11:00,2012-05-15 22:16:00,2012-05-15 22:18:00,C3.0,61.0,13.0,11476.0,gev_20120515_2211,11476.0,N12W61,61.0,12.0,,1.0,211,SDO,Flare Detective - Trigger Module,POINT(-172.958212 15.221168),POINT(61.486348 15.221168),61.486348,15.221168
3876,2012-05-16 00:14:00,2012-05-16 00:18:00,2012-05-16 00:21:00,C1.7,-54.0,10.0,11484.0,gev_20120516_0014,11484.0,N10E52,-52.0,10.0,,2.0,131,SDO,Flare Detective - Trigger Module,POINT(73.298376 10.062531),POINT(-51.127774 10.062531),-51.127774,10.062531
3877,2012-05-16 09:10:00,2012-05-16 09:21:00,2012-05-16 09:33:00,C2.5,63.0,11.0,11476.0,gev_20120516_0910,11476.0,N10W65,65.0,10.0,,2.2,,,,,,,
3878,2012-05-16 12:21:00,2012-05-16 12:26:00,2012-05-16 12:30:00,C1.0,,,11476.0,gev_20120516_1221,11476.0,N08W69,69.0,8.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-173.109039 6.0892639),POINT(69.138661 6.0892639),69.138661,6.0892639
3879,2012-05-17 01:25:00,2012-05-17 01:47:00,2012-05-17 02:14:00,M5.1,76.0,11.0,11476.0,gev_20120517_0125,,N07W88,88.0,7.0,,12.6,,,,,,,
3880,2012-05-17 11:50:00,2012-05-17 11:54:00,2012-05-17 12:00:00,C1.1,,,,gev_20120517_1150,,N16W89,89.0,16.0,,,131,SDO,Flare Detective - Trigger Module,POINT(179.968106 15.849765),POINT(75.150586 15.849765),75.150586,15.849765
3881,2012-05-17 18:52:00,2012-05-17 19:02:00,2012-05-17 19:37:00,C1.3,,,11476.0,gev_20120517_1852,,N17W88,88.0,17.0,,,,,,,,,
3882,2012-05-17 19:47:00,2012-05-17 19:58:00,2012-05-17 20:17:00,C1.4,,,,gev_20120517_1947,,N09W89,89.0,9.0,,,,,,,,,
3883,2012-05-17 21:17:00,2012-05-17 21:32:00,2012-05-17 21:44:00,C1.3,,,11476.0,gev_20120517_2117,,N16W89,89.0,16.0,,,,,,,,,
3884,2012-05-17 22:45:00,2012-05-17 23:03:00,2012-05-17 23:25:00,C1.3,,,11476.0,gev_20120517_2245,,N16W89,89.0,16.0,,,,,,,,,
3885,2012-05-18 04:45:00,2012-05-18 04:51:00,2012-05-18 04:55:00,B7.7,,,11482.0,gev_20120518_0445,,N13W10,10.0,13.0,,,131,SDO,Flare Detective - Trigger Module,POINT(107.493444 14.16772),POINT(11.995684 14.16772),11.995684,14.16772
3886,2012-05-18 07:53:00,2012-05-18 08:23:00,2012-05-18 08:39:00,C3.6,,,11476.0,gev_20120518_0753,,N15W89,89.0,15.0,,,,,,,,,
3887,2012-05-18 12:52:00,2012-05-18 13:15:00,2012-05-18 13:34:00,C2.0,,,,gev_20120518_1252,,N15W89,89.0,15.0,,,,,,,,,
3888,2012-05-18 13:36:00,2012-05-18 13:47:00,2012-05-18 13:55:00,C2.1,,,,gev_20120518_1336,,N15W89,89.0,15.0,,,131,SDO,Flare Detective - Trigger Module,POINT(179.714245 15.619237),POINT(89.103359 15.619237),89.103359,15.619237
3889,2012-05-18 14:47:00,2012-05-18 14:57:00,2012-05-18 15:11:00,C1.3,,,,gev_20120518_1447,,N15W89,89.0,15.0,,,,,,,,,
3890,2012-05-18 15:44:00,2012-05-18 15:56:00,2012-05-18 16:14:00,C1.9,,,,gev_20120518_1544,,N14W89,89.0,14.0,,,,,,,,,
3891,2012-05-18 18:30:00,2012-05-18 18:59:00,2012-05-18 19:21:00,C1.9,,,,gev_20120518_1830,,N15W89,89.0,15.0,,,,,,,,,
3892,2012-05-18 23:41:00,2012-05-18 23:59:00,2012-05-19 00:22:00,C2.2,,,11476.0,gev_20120518_2341,,N15W89,89.0,15.0,,,,,,,,,
3893,2012-05-19 01:15:00,2012-05-19 01:23:00,2012-05-19 01:31:00,C1.1,24.0,15.0,11479.0,gev_20120519_0115,,N16W24,24.0,16.0,,1.0,,,,,,,
3894,2012-05-19 12:04:00,2012-05-19 12:18:00,2012-05-19 12:31:00,C1.0,30.0,10.0,11479.0,gev_20120519_1204,,N12W28,28.0,12.0,,2.8,,,,,,,
3895,2012-05-22 04:00:00,2012-05-22 04:04:00,2012-05-22 04:10:00,B4.8,,,11485.0,gev_20120522_0400,,N11W30,30.0,11.0,,,131,SDO,Flare Detective - Trigger Module,POINT(75.191371 10.113901),POINT(32.201831 10.113901),32.201831,10.113901
3896,2012-05-22 07:31:00,2012-05-22 07:35:00,2012-05-22 07:38:00,B5.9,,,11484.0,gev_20120522_0731,,N11W32,32.0,11.0,,,131,SDO,Flare Detective - Trigger Module,POINT(73.248197 10.128886),POINT(32.204511 10.128886),32.204511,10.128886
3897,2012-05-23 00:15:00,2012-05-23 00:27:00,2012-05-23 00:35:00,C1.2,42.0,11.0,11484.0,gev_20120523_0015,11484.0,N11W42,42.0,11.0,,0.0,131,SDO,Flare Detective - Trigger Module,POINT(76.09759 10.429939),POINT(44.274341 10.429939),44.274341,10.429939
3898,2012-05-23 01:40:00,2012-05-23 01:45:00,2012-05-23 01:49:00,B9.7,-54.0,12.0,11488.0,gev_20120523_0140,11488.0,N12E53,-53.0,12.0,,1.0,,,,,,,
3899,2012-05-23 11:02:00,2012-05-23 11:08:00,2012-05-23 11:15:00,B7.1,,,11484.0,gev_20120523_1102,11483.0,S25W75,75.0,-25.0,False,,131,SDO,Flare Detective - Trigger Module,POINT(98.322826 -26.942497),POINT(72.414523 -26.942497),72.414523,-26.942497
3900,2012-05-24 11:33:00,2012-05-24 11:37:00,2012-05-24 11:43:00,C1.1,,,,gev_20120524_1133,,N15W89,89.0,15.0,,,131,SDO,Flare Detective - Trigger Module,POINT(88.08699 16.089818),POINT(75.717809 16.089818),75.717809,16.089818
3901,2012-05-24 16:07:00,2012-05-24 16:11:00,2012-05-24 16:15:00,B9.0,,,,gev_20120524_1607,,S09E89,-89.0,-9.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-80.1256222 -11.312825),POINT(-89.966272 -11.312825),-89.966272,-11.312825
3902,2012-05-24 17:33:00,2012-05-24 17:37:00,2012-05-24 17:39:00,B9.8,,,,gev_20120524_1733,,S09E89,-89.0,-9.0,,,,,,,,,
3903,2012-05-24 18:41:00,2012-05-24 18:45:00,2012-05-24 18:49:00,C1.3,,,,gev_20120524_1841,,S11E89,-89.0,-11.0,,,,,,,,,
3904,2012-05-24 19:57:00,2012-05-24 20:09:00,2012-05-24 20:14:00,C3.9,-30.0,11.0,11488.0,gev_20120524_1957,,S14E89,-89.0,-14.0,,64.1,,,,,,,
3905,2012-05-25 01:56:00,2012-05-25 02:01:00,2012-05-25 02:05:00,C1.5,,,,gev_20120525_0156,11492.0,S10E89,-89.0,-10.0,,,,,,,,,
3906,2012-05-25 10:09:00,2012-05-25 10:14:00,2012-05-25 10:22:00,C1.6,,,,gev_20120525_1009,11492.0,S10E89,-89.0,-10.0,,,,,,,,,
3907,2012-05-25 10:54:00,2012-05-25 11:01:00,2012-05-25 11:08:00,C1.2,,,,gev_20120525_1054,11492.0,S14E84,-84.0,-14.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-77.106897 -16.798643),POINT(-76.607227 -16.798643),-76.607227,-16.798643
3908,2012-05-25 11:24:00,2012-05-25 11:27:00,2012-05-25 11:33:00,B9.5,,,,gev_20120525_1124,11484.0,N09W76,76.0,9.0,,,131,SDO,Flare Detective - Trigger Module,POINT(70.881905 11.23413),POINT(71.651705 11.23413),71.651705,11.23413
3909,2012-05-25 15:49:00,2012-05-25 15:55:00,2012-05-25 16:05:00,C1.4,-81.0,-16.0,,gev_20120525_1549,11492.0,S15E79,-79.0,-15.0,,2.2,,,,,,,
3910,2012-05-25 19:53:00,2012-05-25 19:58:00,2012-05-25 20:00:00,C2.0,,,11492.0,gev_20120525_1953,11492.0,S12E80,-80.0,-12.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-77.662526 -12.099808),POINT(-72.210366 -12.099808),-72.210366,-12.099808
3911,2012-05-25 20:02:00,2012-05-25 20:07:00,2012-05-25 20:09:00,C2.0,-80.0,-14.0,11492.0,gev_20120525_2002,11492.0,S12E82,-82.0,-12.0,,2.8,171,SDO,Flare Detective - Trigger Module,POINT(-77.751095 -12.099574),POINT(-72.210415 -12.099574),-72.210415,-12.099574
3912,2012-05-25 23:07:00,2012-05-25 23:10:00,2012-05-25 23:12:00,C1.1,-80.0,-13.0,11492.0,gev_20120525_2307,11488.0,N11E13,-13.0,11.0,False,71.2,131,SDO,Flare Detective - Trigger Module,POINT(-79.45157 -12.095071),POINT(-72.21135 -12.095071),-72.21135,-12.095071
3913,2012-05-26 01:36:00,2012-05-26 01:39:00,2012-05-26 02:19:00,B8.6,,,,gev_20120526_0136,,S12E76,-76.0,-12.0,,,,,,,,,
3914,2012-05-26 04:38:00,2012-05-26 04:42:00,2012-05-26 04:44:00,B8.2,,,11492.0,gev_20120526_0438,,S12E76,-76.0,-12.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-82.496423 -12.087006),POINT(-72.212993 -12.087006),-72.212993,-12.087006
3915,2012-05-26 05:39:00,2012-05-26 05:42:00,2012-05-26 05:44:00,B5.7,,,,gev_20120526_0539,,S13E75,-75.0,-13.0,,,,,,,,,
3916,2012-05-26 06:04:00,2012-05-26 06:07:00,2012-05-26 06:09:00,B6.6,,,,gev_20120526_0604,,S12E41,-41.0,-12.0,,,171,SDO,Flare Detective - Trigger Module,POINT(-83.296558 -12.084886),POINT(-72.213418 -12.084886),-72.213418,-12.084886
3917,2012-05-26 09:05:00,2012-05-26 09:14:00,2012-05-26 09:18:00,C1.5,,,11492.0,gev_20120526_0905,,N10W89,89.0,10.0,,,,,,,,,
3918,2012-05-26 11:10:00,2012-05-26 11:14:00,2012-05-26 11:18:00,B6.8,,,,gev_20120526_1110,,N11E11,-11.0,11.0,,,,,,,,,
3919,2012-05-26 16:04:00,2012-05-26 16:10:00,2012-05-26 16:13:00,C2.7,-69.0,-13.0,11492.0,gev_20120526_1604,,N10W89,89.0,10.0,,159.7,304,SDO,Flare Detective - Trigger Module,POINT(-88.813765 -12.070263),POINT(-72.216275 -12.070263),-72.216275,-12.070263
3920,2012-05-26 18:26:00,2012-05-26 18:29:00,2012-05-26 18:32:00,B5.7,39.0,23.0,11491.0,gev_20120526_1826,,N22W40,40.0,22.0,,1.4,131,SDO,Flare Detective - Trigger Module,POINT(22.398624 20.367567),POINT(40.284664 20.367567),40.284664,20.367567
3921,2012-05-26 18:48:00,2012-05-26 18:56:00,2012-05-26 19:03:00,B6.3,,,,gev_20120526_1848,,S13E62,-62.0,-13.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-78.483751 -12.293405),POINT(-60.391891 -12.293405),-60.391891,-12.293405
3922,2012-05-26 21:26:00,2012-05-26 21:29:00,2012-05-26 21:32:00,B5.5,-38.0,-12.0,11490.0,gev_20120526_2126,,S13E33,-33.0,-13.0,,5.1,131,SDO,Flare Detective - Trigger Module,POINT(-52.105224 -12.701844),POINT(-32.563394 -12.701844),-32.563394,-12.701844
3923,2012-05-26 22:58:00,2012-05-26 23:01:00,2012-05-26 23:03:00,B5.7,,,,gev_20120526_2258,,S13E66,-66.0,-13.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-80.783702 -12.283435),POINT(-60.390992 -12.283435),-60.390992,-12.283435
3924,2012-05-27 02:50:00,2012-05-27 02:58:00,2012-05-27 03:05:00,B8.3,,,,gev_20120527_0250,,S12E58,-58.0,-12.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-82.921986 -12.274162),POINT(-60.390146 -12.274162),-60.390146,-12.274162
3925,2012-05-27 04:42:00,2012-05-27 05:52:00,2012-05-27 06:32:00,C3.1,-57.0,-13.0,11492.0,gev_20120527_0442,,S11E60,-60.0,-11.0,,3.6,,,,,,,
3926,2012-05-28 05:27:00,2012-05-28 05:32:00,2012-05-28 05:43:00,B5.2,-17.0,-12.0,11490.0,gev_20120528_0527,11494.0,S11E16,-16.0,-11.0,False,1.4,131,SDO,Flare Detective - Trigger Module,POINT(-54.019858 -12.687617),POINT(-16.840928 -12.687617),-16.840928,-12.687617
3927,2012-05-28 11:44:00,2012-05-28 11:47:00,2012-05-28 11:50:00,B6.1,-9.0,-11.0,11490.0,gev_20120528_1144,11494.0,S10E09,-9.0,-10.0,False,1.0,,,,,,,
3928,2012-05-28 12:33:00,2012-05-28 12:49:00,2012-05-28 13:10:00,B7.4,,,11491.0,gev_20120528_1233,11491.0,N22W64,64.0,22.0,,,131,SDO,Flare Detective - Trigger Module,POINT(24.426352 20.935264),POINT(65.538212 20.935264),65.538212,20.935264
3929,2012-05-28 14:09:00,2012-05-28 14:19:00,2012-05-28 14:36:00,B6.8,-9.0,-12.0,11490.0,gev_20120528_1409,11494.0,S11E10,-10.0,-11.0,False,1.4,,,,,,,
3930,2012-05-29 04:51:00,2012-05-29 04:55:00,2012-05-29 05:00:00,B3.5,,,11492.0,gev_20120529_0451,11492.0,S14E31,-31.0,-14.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-83.475402 -17.241591),POINT(-33.369142 -17.241591),-33.369142,-17.241591
3931,2012-05-30 01:43:00,2012-05-30 02:26:00,2012-05-30 02:54:00,B9.3,,,11488.0,gev_20120530_0143,11488.0,N11W46,46.0,11.0,,,,,,,,,
3932,2012-05-30 08:36:00,2012-05-30 08:50:00,2012-05-30 09:07:00,C1.0,,,11494.0,gev_20120530_0836,11493.0,N13E89,-89.0,13.0,False,,,,,,,,
3933,2012-05-30 18:56:00,2012-05-30 19:07:00,2012-05-30 19:20:00,B8.7,,,,gev_20120530_1856,11493.0,N11E89,-89.0,11.0,,,,,,,,,
3934,2012-05-30 21:55:00,2012-05-30 21:59:00,2012-05-30 22:03:00,C1.0,,,11494.0,gev_20120530_2155,11494.0,S18E89,-89.0,-18.0,,,,,,,,,
3935,2012-05-31 01:03:00,2012-05-31 01:27:00,2012-05-31 01:40:00,C1.5,,,11493.0,gev_20120531_0103,,N13E78,-78.0,13.0,,,,,,,,,
3936,2012-05-31 05:15:00,2012-05-31 05:49:00,2012-05-31 06:17:00,C1.3,,,,gev_20120531_0515,,N15E89,-89.0,15.0,,,,,,,,,
3937,2012-05-31 06:35:00,2012-05-31 06:43:00,2012-05-31 06:47:00,C1.2,,,,gev_20120531_0635,,N11E89,-89.0,11.0,,,,,,,,,
3938,2012-05-31 13:26:00,2012-05-31 14:32:00,2012-05-31 14:46:00,C2.2,-74.0,16.0,11493.0,gev_20120531_1326,,S13E25,-25.0,-13.0,,56.9,,,,,,,
3939,2012-05-31 15:30:00,2012-05-31 15:36:00,2012-05-31 15:41:00,C2.5,-70.0,17.0,11493.0,gev_20120531_1530,,N11E89,-89.0,11.0,,19.9,,,,,,,
3940,2012-05-31 17:36:00,2012-05-31 17:40:00,2012-05-31 17:42:00,C1.4,-69.0,13.0,11493.0,gev_20120531_1736,,N15E68,-68.0,15.0,,2.2,171,SDO,Flare Detective - Trigger Module,POINT(-159.868469 16.325666),POINT(-76.265729 16.325666),-76.265729,16.325666
3941,2012-05-31 22:54:00,2012-05-31 23:17:00,2012-05-31 23:22:00,C1.3,,,11493.0,gev_20120531_2254,,N13E64,-64.0,13.0,,,,,,,,,
3942,2012-05-31 23:27:00,2012-05-31 23:36:00,2012-05-31 23:48:00,C1.2,,,11493.0,gev_20120531_2327,,N12E64,-64.0,12.0,,,,,,,,,
3943,2012-06-01 05:26:00,2012-06-01 05:34:00,2012-06-01 05:41:00,C2.1,,,11496.0,gev_20120601_0526,,N12E84,-84.0,12.0,,,,,,,,,
3944,2012-06-01 07:37:00,2012-06-01 07:40:00,2012-06-01 07:43:00,C1.1,-59.0,15.0,11493.0,gev_20120601_0737,,N14E59,-59.0,14.0,,1.0,131,SDO,Flare Detective - Trigger Module,POINT(-153.631447 16.19118),POINT(-62.314937 16.19118),-62.314937,16.19118
3945,2012-06-01 17:02:00,2012-06-01 17:10:00,2012-06-01 17:16:00,C2.4,-74.0,11.0,11498.0,gev_20120601_1702,,N11E74,-74.0,11.0,,0.0,131,SDO,Flare Detective - Trigger Module,POINT(-168.542074 11.521562),POINT(-72.029474 11.521562),-72.029474,11.521562
3946,2012-06-01 19:37:00,2012-06-01 19:40:00,2012-06-01 19:43:00,C1.8,81.0,13.0,11488.0,gev_20120601_1937,,N11W81,81.0,11.0,,2.0,131,SDO,Flare Detective - Trigger Module,POINT(-25.902163 11.525778),POINT(72.034917 11.525778),72.034917,11.525778
3947,2012-06-01 22:30:00,2012-06-01 22:41:00,2012-06-01 23:02:00,C3.3,,,,gev_20120601_2230,,N12W89,89.0,12.0,,,,,,,,,
3948,2012-06-02 01:01:00,2012-06-02 01:05:00,2012-06-02 01:08:00,C2.2,,,11498.0,gev_20120602_0101,11498.0,N06E70,-70.0,6.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-170.717323 6.8067336),POINT(-69.806303 6.8067336),-69.806303,6.8067336
3949,2012-06-02 04:15:00,2012-06-02 04:31:00,2012-06-02 04:55:00,C1.5,,,11493.0,gev_20120602_0415,11493.0,N16E42,-42.0,16.0,,,,,,,,,
3950,2012-06-03 12:06:00,2012-06-03 12:09:00,2012-06-03 12:11:00,C1.6,-41.0,19.0,11496.0,gev_20120603_1206,11496.0,N16E40,-40.0,16.0,,3.2,211,SDO,Flare Detective - Trigger Module,POINT(-159.43951 16.192175),POINT(-39.18595 16.192175),-39.18595,16.192175
3951,2012-06-03 17:48:00,2012-06-03 17:55:00,2012-06-03 17:57:00,M3.3,,,11496.0,gev_20120603_1748,11496.0,N16E38,-38.0,16.0,,,,,,,,,
3952,2012-06-04 09:31:00,2012-06-04 09:36:00,2012-06-04 09:38:00,C1.0,-30.0,18.0,11496.0,gev_20120604_0931,11496.0,N16E30,-30.0,16.0,,2.0,131,SDO,Flare Detective - Trigger Module,POINT(-165.292563 16.259441),POINT(-33.209293 16.259441),-33.209293,16.259441
3953,2012-06-04 15:35:00,2012-06-04 15:42:00,2012-06-04 16:05:00,B9.9,-26.0,-20.0,11494.0,gev_20120604_1535,11494.0,S19E27,-27.0,-19.0,,1.4,131,SDO,Flare Detective - Trigger Module,POINT(-163.985947 -21.515434),POINT(-28.568287 -21.515434),-28.568287,-21.515434
3954,2012-06-04 16:46:00,2012-06-04 16:58:00,2012-06-04 17:16:00,C1.1,-36.0,15.0,11499.0,gev_20120604_1646,11499.0,N13E36,-36.0,13.0,,2.0,131,SDO,Flare Detective - Trigger Module,POINT(-174.324897 11.522565),POINT(-38.263877 11.522565),-38.263877,11.522565
3955,2012-06-05 07:46:00,2012-06-05 07:55:00,2012-06-05 08:08:00,C1.1,-15.0,-17.0,11494.0,gev_20120605_0746,11494.0,S17E14,-14.0,-17.0,,1.0,,,,,,,
3956,2012-06-05 11:53:00,2012-06-05 11:57:00,2012-06-05 11:59:00,C1.5,-30.0,17.0,11499.0,gev_20120605_1153,11499.0,N15E30,-30.0,15.0,,2.0,171,SDO,Flare Detective - Trigger Module,POINT(-179.856431 16.372916),POINT(-33.236671 16.372916),-33.236671,16.372916
3957,2012-06-05 17:56:00,2012-06-05 17:59:00,2012-06-05 18:02:00,B8.3,-27.0,16.0,11499.0,gev_20120605_1756,,N15E27,-27.0,15.0,,1.0,131,SDO,Flare Detective - Trigger Module,POINT(-177.573135 16.39214),POINT(-27.628405 16.39214),-27.628405,16.39214
3958,2012-06-05 20:49:00,2012-06-05 20:59:00,2012-06-05 21:09:00,C4.2,-19.0,16.0,11499.0,gev_20120605_2049,11499.0,N18E20,-20.0,18.0,,2.2,,,,,,,
3959,2012-06-05 21:45:00,2012-06-05 21:54:00,2012-06-05 21:57:00,C1.0,-24.0,15.0,11499.0,gev_20120605_2145,11499.0,N15E24,-24.0,15.0,,0.0,,,,,,,
3960,2012-06-05 23:06:00,2012-06-05 23:13:00,2012-06-05 23:26:00,C1.0,-14.0,7.0,11498.0,gev_20120605_2306,11498.0,N06E13,-13.0,6.0,,1.4,,,,,,,
3961,2012-06-06 02:12:00,2012-06-06 02:19:00,2012-06-06 02:26:00,C1.8,,,11494.0,gev_20120606_0212,11490.0,S13W73,73.0,-13.0,False,,,,,,,,
3962,2012-06-06 16:14:00,2012-06-06 16:20:00,2012-06-06 16:25:00,C1.2,-15.0,16.0,11499.0,gev_20120606_1614,11499.0,N15E13,-13.0,15.0,,2.2,,,,,,,
3963,2012-06-06 17:03:00,2012-06-06 17:06:00,2012-06-06 17:11:00,C1.0,1.0,-20.0,11494.0,gev_20120606_1703,11494.0,S19W01,1.0,-19.0,,1.0,,,,,,,
3964,2012-06-06 17:55:00,2012-06-06 18:05:00,2012-06-06 18:10:00,C1.0,,,11492.0,gev_20120606_1755,11492.0,S21W84,84.0,-21.0,,,,,,,,,
3965,2012-06-06 19:54:00,2012-06-06 20:06:00,2012-06-06 20:13:00,M2.1,5.0,-19.0,11494.0,gev_20120606_1954,11494.0,S18W04,4.0,-18.0,,1.4,,,,,,,
3966,2012-06-06 21:28:00,2012-06-06 21:32:00,2012-06-06 21:48:00,C1.2,-14.0,16.0,11499.0,gev_20120606_2128,11499.0,N15E12,-12.0,15.0,,2.2,,,,,,,
3967,2012-06-06 22:29:00,2012-06-06 22:36:00,2012-06-06 22:41:00,C1.1,-12.0,16.0,11499.0,gev_20120606_2229,11499.0,N15E11,-11.0,15.0,,1.4,131,SDO,Flare Detective - Trigger Module,POINT(-177.844462 16.522618),POINT(-12.173822 16.522618),-12.173822,16.522618
3968,2012-06-06 23:00:00,2012-06-06 23:04:00,2012-06-06 23:11:00,C1.1,,,11494.0,gev_20120606_2300,11494.0,S18W05,5.0,-18.0,,,,,,,,,
